energy,tempo,danceability,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,uri,track_id,track_name,instrumentalness,mode,key,duration_ms,acousticness,type,genre,plot
0.561,115.011,0.598,-11.676,0.196,0.231,The Lumineers,4,0.0376,74,spotify:track:4wG82w1L31yQhgGiWt6gIb,4wG82w1L31yQhgGiWt6gIb,Stubborn Love,0.0417,1,0,279000,0.611,music,"folk,indie","""Stubborn Love""는 중간 정도의 에너지를 지닌 곡으로, 따뜻하면서도 약간의 쓸쓸함이 느껴지는 분위기를 자아냅니다. 잔잔한 포크 사운드와 함께 감정이 고조되는 멜로디가 특징적이며, 리듬감이 있어 자연스럽게 몸을 흔들고 싶어지는 매력이 있습니다. 전체적으로는 희망적인 장조의 느낌이지만, 가벼운 우울함이 스며들어 있어 복잡한 감정을 불러일으킵니다."
0.691,119.96,0.823,-7.322,0.1,0.707,"GIMS, DYSTINCT",4,0.197,74,spotify:track:2fFTn0f94EopgZyfSGQuyK,2fFTn0f94EopgZyfSGQuyK,SPIDER,1.73e-06,0,9,188818,0.0774,music,"hip-hop,french","""SPIDER""는 강렬한 에너지를 지닌 힙합 트랙으로, 리드미컬한 비트와 함께 경쾌한 댄스 감각을 제공합니다. 전체적으로 밝은 분위기를 띠고 있지만, 단조의 특성 덕분에 약간의 긴장감이 느껴집니다. 중간 템포와 적당한 볼륨으로, 듣는 이로 하여금 자연스럽게 몸을 움직이게 만드는 매력이 있습니다."
0.526,130.694,0.521,-6.032,0.108,0.502,Hozier,4,0.0281,74,spotify:track:37zuIvk4KBkAxxLJsxJaHq,37zuIvk4KBkAxxLJsxJaHq,Would That I,0.00537,1,5,268293,0.243,music,"ambient,academic","""Would That I""는 중간 정도의 에너지를 지닌 곡으로, 부드러운 멜로디와 함께 감정적인 깊이를 전달합니다. 장조의 밝은 분위기 속에서 적당한 템포가 흐르며, 듣는 이로 하여금 편안하게 춤추고 싶게 만드는 요소를 가지고 있습니다. 전체적으로는 차분하면서도 희망적인 느낌을 주며, 아늑한 공간에서 여유롭게 감상하기에 적합한 곡입니다."
0.852,119.892,0.779,-3.353,0.212,0.601,GIMS,4,0.0651,74,spotify:track:3a9TMd2Yrza6HXqqlfMtfy,3a9TMd2Yrza6HXqqlfMtfy,Est-ce que tu m'aimes ? - Pilule bleue,0.0,1,2,237093,0.235,music,"electronic,french","이 곡은 강렬한 에너지를 지닌 전자 음악으로, 경쾌한 비트와 함께 리드미컬한 멜로디가 돋보입니다. 밝은 장조의 분위기와 함께 적당한 댄스 가능성 덕분에, 듣는 이로 하여금 자연스럽게 몸을 움직이게 만드는 매력이 있습니다. 전체적으로 활기차고 긍정적인 느낌을 주며, 파티나 즐거운 모임에 잘 어울리는 곡입니다."
0.563,137.715,0.452,-6.607,0.143,0.209,Paramore,3,0.0272,74,spotify:track:7JIuqL4ZqkpfGKQhYlrirs,7JIuqL4ZqkpfGKQhYlrirs,The Only Exception,0.0,1,4,267653,0.144,music,"punk,pop punk","""The Only Exception""은 감정적으로 깊이 있는 분위기를 자아냅니다. 중간 정도의 에너지를 지니고 있으며, 다소 우울한 느낌의 발라드로, 경쾌함보다는 서정적인 요소가 강조됩니다. 템포는 적당히 빠르지만, 전체적으로는 차분하고 진지한 감정을 전달하는 곡입니다."
0.94,179.722,0.21,-3.427,0.269,0.255,My Chemical Romance,4,0.123,74,spotify:track:7lRlq939cDG4SzWOF4VAnd,7lRlq939cDG4SzWOF4VAnd,I'm Not Okay (I Promise),0.0,1,9,186480,0.00602,music,"punk,pop punk","""I'm Not Okay (I Promise)""는 강렬한 에너지를 지닌 곡으로, 빠른 템포와 높은 볼륨이 특징입니다. 다소 어두운 감정을 담고 있는 멜로디와 함께, 경쾌한 장조의 조화가 독특한 대비를 이루며 청중에게 강한 인상을 남깁니다. 댄스하기에는 다소 어려운 비트지만, 그 에너지는 분명히 폭발적인 감정을 자아내며, 듣는 이로 하여금 격렬한 감정을 느끼게 합니다."
0.585,109.942,0.775,-9.516,0.077,0.518,"Daft Punk, Julian Casablancas",4,0.0271,74,spotify:track:2cGxRwrMyEAp8dEbuZaVv6,2cGxRwrMyEAp8dEbuZaVv6,Instant Crush (feat. Julian Casablancas),0.619,0,10,337560,0.0422,music,"rock,indie","""Instant Crush""는 감성적인 멜로디와 함께 약간의 우울함이 느껴지는 곡입니다. 중간 정도의 에너지를 지니고 있으며, 리듬감이 뛰어나서 자연스럽게 몸을 흔들고 싶어지는 분위기를 자아냅니다. 전체적으로는 차분하면서도 감정이 고조되는 느낌을 주며, 독특한 인디 록 사운드가 매력적으로 다가옵니다."
0.946,103.408,0.494,-2.757,0.398,0.741,Lit,4,0.0637,74,spotify:track:33iv3wnGMrrDugd7GBso1z,33iv3wnGMrrDugd7GBso1z,My Own Worst Enemy,0.0,1,4,169027,0.00129,music,"punk,pop punk","""My Own Worst Enemy""는 강렬한 에너지를 지닌 곡으로, 듣는 이에게 활력을 불어넣습니다. 경쾌한 비트와 함께 긍정적인 분위기를 자아내지만, 약간의 우울함이 느껴지는 요소도 있습니다. 전체적으로는 경쾌하면서도 감정적인 면모를 동시에 지닌 곡으로, 펑크의 특성을 잘 살리고 있습니다."
0.43,129.93,0.716,-8.28,0.146,0.472,Summer Walker,4,0.112,74,spotify:track:2oVVaVY0LkzwAYYcyzon6Z,2oVVaVY0LkzwAYYcyzon6Z,Heart Of A Woman,0.0,0,9,171000,0.482,music,"r&b,modern","""Heart Of A Woman""은 부드러운 R&B의 매력을 지닌 곡으로, 감정이 깊이 담긴 멜로디와 함께 약간의 우울함이 느껴지는 단조의 분위기를 자아냅니다. 중간 정도의 에너지를 유지하며, 리드미컬한 비트는 듣는 이로 하여금 자연스럽게 몸을 흔들게 만드는 댄스 가능성을 지니고 있습니다. 전체적으로는 감성적이면서도 세련된 느낌을 주며, 아티스트의 목소리가 곡의 감정을 더욱 풍부하게 만들어 줍니다."
0.903,74.988,0.52,-5.497,0.254,0.652,BANNERS,4,0.042,74,spotify:track:2f0pn9DkEJwAzXApnFh5cr,2f0pn9DkEJwAzXApnFh5cr,Someone To You,0.0,1,2,219801,0.00517,music,"pop,soft","""Someone To You""는 강렬한 에너지를 지닌 곡으로, 듣는 이에게 깊은 감정을 불러일으킵니다. 밝고 경쾌한 장조의 분위기 속에서, 약간의 감성적인 요소가 섞여 있어 부드러운 멜로디가 매력적입니다. 느긋한 템포와 적당한 댄스 가능성 덕분에 편안하게 감상할 수 있는 동시에, 감정이 고조되는 순간들을 경험할 수 있습니다."
0.309,82.789,0.583,-14.509,0.11,0.473,Colter Wall,4,0.045,74,spotify:track:6fhgO6p9DsTyHqPctyzDkV,6fhgO6p9DsTyHqPctyzDkV,Sleeping on the Blacktop,0.207,0,2,192480,0.824,music,"folk,american","""Sleeping on the Blacktop""은 차분하면서도 서정적인 분위기를 지니고 있습니다. 낮은 에너지와 부드러운 템포가 어우러져, 듣는 이에게 여유롭고 사색적인 느낌을 줍니다. 또한, 높은 어쿠스틱 특성과 단조의 조화가 곡에 깊이를 더하며, 감정적으로 풍부한 여운을 남깁니다."
0.653,150.097,0.547,-3.875,0.103,0.163,"Post Malone, Young Thug",4,0.081,74,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),0.0,1,5,174853,0.456,music,"arabic,modern","이 곡은 중간 정도의 에너지를 지니고 있으며, 다소 어두운 감정을 전달합니다. 비트는 빠르고 경쾌하지만, 전체적인 분위기는 우울한 느낌이 강하게 드러납니다. 장조로 구성되어 있음에도 불구하고, 낮은 발란스 수치가 곡의 감정적인 깊이를 더해주며, 리드미컬한 요소가 잘 어우러져 듣는 이로 하여금 복잡한 감정을 느끼게 합니다."
0.706,92.513,0.482,-5.762,0.105,0.144,Alicia Keys,4,0.0607,74,spotify:track:4esOae7i4rqTbAu9o5Pxco,4esOae7i4rqTbAu9o5Pxco,Girl on Fire,0.00106,1,9,224920,0.135,music,"pop,soft","""Girl on Fire""는 강렬한 에너지를 지닌 곡으로, 힘찬 멜로디가 돋보입니다. 그러나 낮은 발랄함과 함께 다소 어두운 감정을 느낄 수 있어, 전반적으로 강한 의지를 표현하는 분위기를 자아냅니다. 느린 템포와 함께 부드러운 사운드가 조화를 이루며, 듣는 이에게 깊은 감동을 선사합니다."
0.495,103.375,0.694,-14.222,0.0644,0.799,Amy Winehouse,4,0.0329,74,spotify:track:0DMRKqrpd0QO4RWiEdMib0,0DMRKqrpd0QO4RWiEdMib0,You Know I'm No Good,0.00351,1,9,257187,0.0137,music,"pop,soft","""You Know I'm No Good""는 부드러운 팝 사운드와 함께 감정이 풍부한 분위기를 자아냅니다. 중간 정도의 에너지를 가진 이 곡은 경쾌한 리듬과 함께 듣는 이에게 편안함을 주며, 긍정적인 감정이 느껴지는 발라드입니다. 전체적으로 부드럽고 감성적인 멜로디가 특징이며, 아미 와인하우스의 독특한 목소리가 곡의 매력을 더욱 돋보이게 합니다."
0.586,126.684,0.553,-6.319,0.0813,0.443,Dean Lewis,4,0.0362,74,spotify:track:3EPXxR3ImUwfayaurPi3cm,3EPXxR3ImUwfayaurPi3cm,Be Alright,0.0,1,11,196373,0.697,music,"pop,soft","""Be Alright""는 부드러운 멜로디와 따뜻한 감성을 지닌 곡으로, 중간 정도의 에너지를 가지고 있어 편안한 분위기를 자아냅니다. 약간의 경쾌함이 느껴지는 비트와 함께, 감정적으로 깊이 있는 사운드가 조화를 이루며 듣는 이에게 위로를 전합니다. 전체적으로 긍정적인 느낌의 장조로 구성되어 있어 희망적인 메시지를 담고 있습니다."
0.476,139.987,0.84,-7.918,0.0865,0.767,Mariah Carey,4,0.0629,74,spotify:track:4EI8VuxUuIHKfafU72emqz,4EI8VuxUuIHKfafU72emqz,We Belong Together,0.0,1,0,201400,0.0264,music,"blues,classic","""We Belong Together""는 경쾌하면서도 감정이 풍부한 곡입니다. 중간 정도의 에너지를 지니고 있지만, 밝은 장조와 높은 발라드 성향 덕분에 듣는 이에게 따뜻한 감정을 불러일으킵니다. 댄스하기 좋은 리듬과 함께, 부드러운 멜로디가 조화를 이루어 잔잔하면서도 강렬한 감정을 전달합니다."
0.622,74.267,0.328,-7.291,0.104,0.401,"Lil Wayne, Bruno Mars",4,0.0866,74,spotify:track:5hUYsaOyMY32yjRXeuQwGj,5hUYsaOyMY32yjRXeuQwGj,Mirror,0.0,0,5,228093,0.858,music,"blues,classic","""Mirror""는 감정이 깊이 담긴 곡으로, 잔잔하면서도 서정적인 분위기를 자아냅니다. 낮은 템포와 함께 미세하게 느껴지는 에너지는 듣는 이로 하여금 사색에 잠기게 만들며, 음색의 따뜻함이 감성을 더욱 부각시킵니다. 전체적으로 차분한 느낌을 주지만, 약간의 우울함이 스며들어 있어 복잡한 감정을 불러일으키는 매력이 있습니다."
0.482,138.453,0.529,-11.709,0.0842,0.492,Don McLean,4,0.0599,74,spotify:track:1fDsrQ23eTAVFElUMaf38X,1fDsrQ23eTAVFElUMaf38X,American Pie,0.0,0,4,516893,0.7,music,"rock,classic","""American Pie""는 중간 정도의 에너지를 지닌 곡으로, 감정적으로 깊이 있는 분위기를 자아냅니다. 약간의 우울함이 느껴지는 단조의 멜로디와 함께, 서정적인 어쿠스틱 사운드가 조화를 이루어 청중을 사로잡습니다. 템포가 빠르지 않지만, 리드미컬한 요소가 있어 듣는 이로 하여금 자연스럽게 몸을 흔들게 만드는 매력이 있습니다."
0.693,86.009,0.662,-4.298,0.145,0.655,Chris Brown,4,0.0698,74,spotify:track:5Lgcn7u07bHuqbOtXkN62u,5Lgcn7u07bHuqbOtXkN62u,With You,0.0,1,3,252120,0.134,music,"r&b,modern","""With You""는 부드러운 R&B의 매력을 지닌 곡으로, 중간 정도의 에너지를 가지고 있어 편안하면서도 감정적인 분위기를 자아냅니다. 밝은 장조의 조화로운 멜로디와 적당한 템포가 어우러져, 듣는 이에게 따뜻한 감정을 불러일으킵니다. 댄스하기 좋은 요소도 갖추고 있어, 감각적인 리듬 속에서 여유롭게 몸을 흔들 수 있는 곡입니다."
0.683,159.878,0.515,-5.099,0.392,0.572,Katy Perry,4,0.0371,74,spotify:track:5JLv62qFIS1DR3zGEcApRt,5JLv62qFIS1DR3zGEcApRt,Wide Awake,2.64e-06,1,5,220947,0.0749,music,"pop,soft","""Wide Awake""는 경쾌한 비트와 함께 희망적인 분위기를 자아내는 곡입니다. 에너지가 높고, 장조로 구성되어 있어 긍정적인 감정을 불러일으키며, 중간 정도의 댄스 가능성으로 리드미컬한 느낌을 줍니다. 전체적으로 밝고 활기찬 멜로디가 특징인 이 곡은 듣는 이에게 활력을 주는 매력을 지니고 있습니다."
0.638,144.458,0.486,-6.231,0.078,0.178,Mt. Joy,4,0.0323,74,spotify:track:13xVnZKZDEGbmXkzBFpJDD,13xVnZKZDEGbmXkzBFpJDD,Silver Lining,0.0,1,0,199827,0.000921,music,"folk,indie","""Silver Lining""은 경쾌한 템포와 함께 중간 정도의 에너지를 지닌 곡으로, 밝은 장조의 분위기가 특징입니다. 그러나 낮은 발란스 수치로 인해 전체적으로는 약간 우울한 감정을 내포하고 있습니다. 댄스하기에는 적당한 리듬을 가지고 있지만, 어쿠스틱 요소가 거의 없어 현대적인 포크 사운드를 느낄 수 있는 곡입니다."
0.444,150.96,0.703,-9.331,0.0973,0.712,Jason Mraz,4,0.0417,74,spotify:track:1EzrEOXmMH3G43AXT1y7pA,1EzrEOXmMH3G43AXT1y7pA,I'm Yours,0.0,1,11,242947,0.559,music,"pop,soft","""I'm Yours""는 부드러운 멜로디와 따뜻한 분위기를 지닌 곡으로, 경쾌한 비트와 함께 사랑스러운 감정을 전달합니다. 에너지는 중간 정도로 유지되면서도, 발랄한 댄스 비트가 있어 듣는 이로 하여금 자연스럽게 몸을 움직이게 만듭니다. 전체적으로 긍정적이고 희망적인 느낌이 가득한 곡으로, 편안한 분위기 속에서 사랑의 메시지를 전합니다."
0.0561,79.764,0.319,-23.023,0.388,0.082,Billie Eilish,3,0.045,74,spotify:track:0tMSssfxAL2oV8Vri0mFHE,0tMSssfxAL2oV8Vri0mFHE,listen before i go,0.00384,1,0,242652,0.935,music,"ambient,academic","""listen before i go""는 매우 부드럽고 감성적인 분위기를 지닌 곡입니다. 낮은 에너지와 조용한 음량 덕분에 듣는 이에게 깊은 사색의 시간을 제공합니다. 아크루스틱한 요소가 강조되어 있어 자연스럽고 편안한 느낌을 주며, 느린 템포와 함께 감정적으로 여운이 남는 멜로디가 특징입니다."
0.793,87.024,0.545,-3.615,0.335,0.411,"Ella Henderson, Rudimental",4,0.0371,74,spotify:track:5Jpz4nv8nA6FIYO5gEyQa2,5Jpz4nv8nA6FIYO5gEyQa2,Alibi (feat. Rudimental),0.00281,0,0,184852,0.191,music,"electronic,techno","이 곡은 강렬한 에너지를 지니고 있으며, 다소 어두운 분위기를 자아냅니다. 템포는 느리지만, 전자 음악의 리듬이 댄스하기에 적당한 요소를 제공합니다. 전체적으로 감정적인 깊이가 느껴지는 동시에, 약간의 긴장감이 감도는 곡입니다."
0.498,116.262,0.581,-6.9,0.132,0.111,Phil Collins,4,0.0276,74,spotify:track:63CHa6rmamv9OsehkRD8oz,63CHa6rmamv9OsehkRD8oz,Against All Odds (Take a Look at Me Now) - 2016 Remaster,0.0,1,1,206360,0.198,music,"blues,classic","""Against All Odds""는 감정적으로 깊이 있는 블루스와 클래식의 요소를 지닌 곡으로, 중간 정도의 에너지를 유지하면서도 우울한 분위기를 자아냅니다. 느긋한 템포와 함께 다소 낮은 발랄함이 느껴져, 듣는 이에게 강한 감정적 여운을 남깁니다. 전체적으로는 희망과 절망이 교차하는 복잡한 감정을 표현하며, 잔잔한 멜로디 속에 깊은 서사를 담고 있습니다."
0.848,135.048,0.721,-3.371,0.097,0.774,"Bibi Babydoll, Dj Brunin XM, KZA Produções",4,0.0266,74,spotify:track:2JIzOc3HHo4MhiyZzhpBUV,2JIzOc3HHo4MhiyZzhpBUV,Automotivo Bibi Fogosa,2.11e-06,1,9,129800,0.26,music,"gaming,modern","""Automotivo Bibi Fogosa""는 에너지가 넘치고 경쾌한 분위기를 자아내는 곡입니다. 빠른 템포와 높은 댄스 가능성 덕분에 듣는 이로 하여금 자연스럽게 몸을 움직이게 만들며, 밝고 긍정적인 느낌이 가득합니다. 전체적으로 활기차고 즐거운 분위기를 지닌 이 곡은 게임이나 파티에서 특히 잘 어울릴 것입니다."
0.781,128.001,0.805,-7.225,0.0598,0.818,PAWSA,4,0.0434,74,spotify:track:6KqM3xmPIDonsTjCSGrrr5,6KqM3xmPIDonsTjCSGrrr5,TOO COOL TO BE CARELESS,0.302,0,1,220000,0.002,music,"gaming,modern","""TOO COOL TO BE CARELESS""는 강렬한 에너지를 지닌 곡으로, 경쾌한 비트와 함께 댄스하기에 적합한 분위기를 자아냅니다. 128 BPM의 빠른 템포와 높은 댄스 가능성 덕분에, 이 곡은 청중을 즉각적으로 끌어들이며 흥미진진한 경험을 제공합니다. 그러나 단조의 음색이 주는 미묘한 긴장감이 곡에 독특한 매력을 더해, 신나는 동시에 약간의 신비로운 느낌을 함께 전달합니다."
0.394,104.114,0.693,-15.882,0.247,0.721,Pink Floyd,4,0.0428,74,spotify:track:4gMgiXfqyzZLMhsksGmbQV,4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",0.000694,1,0,238747,0.0782,music,"rock,classic","""Another Brick in the Wall, Pt. 2""는 중간 정도의 에너지를 지닌 곡으로, 경쾌하면서도 강한 메시지를 전달합니다. 밝은 장조로 구성되어 있어 긍정적인 느낌이 드는 동시에, 리드미컬한 비트와 함께 댄스하기 좋은 요소를 가지고 있습니다. 전체적으로는 약간의 반항적인 분위기를 품고 있으며, 듣는 이에게 깊은 여운을 남기는 매력이 있습니다."
0.886,120.032,0.655,-5.227,0.277,0.778,"IVE, David Guetta",4,0.0502,74,spotify:track:5sTLGx6c7YRwnrWm6O091n,5sTLGx6c7YRwnrWm6O091n,Supernova Love,0.0,0,10,199505,0.066,music,"electronic,techno","""Supernova Love""는 강렬한 에너지를 가진 전자 음악으로, 빠른 비트와 함께 깊은 감정을 전달합니다. 다소 어두운 단조의 분위기 속에서도 희망적인 멜로디가 어우러져, 듣는 이로 하여금 끊임없이 움직이고 싶게 만드는 매력을 지니고 있습니다. 댄스하기 좋은 리듬과 함께, 세련된 사운드가 조화를 이루며 파티나 클럽에서의 활기찬 순간을 연상시킵니다."
0.691,137.145,0.548,-13.553,0.144,0.667,Heart,4,0.0369,74,spotify:track:4KfSdst7rW39C0sfhArdrz,4KfSdst7rW39C0sfhArdrz,Barracuda,0.106,0,4,261933,0.015,music,"rock,classic","""Barracuda""는 강렬한 에너지를 지닌 록 곡으로, 빠른 템포와 함께 강한 비트가 인상적입니다. 다소 어두운 단조의 분위기가 곡 전체에 긴장감을 주며, 듣는 이로 하여금 몰입하게 만듭니다. 발랄한 요소도 느껴지지만, 전반적으로는 강렬하고 공격적인 느낌이 지배적입니다."
0.467,119.919,0.615,-9.883,0.099,0.177,Céline Dion,4,0.0327,74,spotify:track:28UMiBhn383n9S7GL4tsxD,28UMiBhn383n9S7GL4tsxD,"Because You Loved Me (Theme from ""Up Close and Personal"")",0.0,1,1,273667,0.314,music,"blues,classic","이 곡은 감정이 풍부하면서도 서정적인 분위기를 자아냅니다. 중간 정도의 에너지를 지니고 있어 듣는 이에게 편안함을 주며, 약간의 우울함이 느껴지는 발라드적 요소가 돋보입니다. 느긋한 템포와 함께 장조의 조화로운 멜로디가 사랑과 감사를 표현하는 듯한 따뜻한 느낌을 전달합니다."
0.719,112.027,0.558,-5.113,0.115,0.371,The Calling,4,0.0267,74,spotify:track:5QpaGzWp0hwB5faV8dkbAz,5QpaGzWp0hwB5faV8dkbAz,Wherever You Will Go,0.0,1,2,208600,0.0367,music,"pop,soft","""Wherever You Will Go""는 부드러운 멜로디와 함께 감정이 풍부한 분위기를 자아냅니다. 에너지가 적당히 높아 활기찬 느낌을 주지만, 발라드 특유의 서정적인 요소가 더해져 깊은 감성을 느낄 수 있습니다. 중간 템포와 장조의 조화로 인해 듣는 이에게 희망적이고 따뜻한 감정을 전달합니다."
0.928,95.594,0.579,-4.344,0.18,0.882,blink-182,4,0.0411,74,spotify:track:1fJFuvU2ldmeAm5nFIHcPP,1fJFuvU2ldmeAm5nFIHcPP,First Date,0.0,1,0,171533,0.000715,music,"punk,pop punk","""First Date""는 경쾌하고 에너지가 넘치는 곡으로, 밝은 장조의 멜로디가 기분을 한층 더 좋게 만듭니다. 빠른 비트와 함께 댄스하기 좋은 리듬이 느껴지며, 팝 펑크 특유의 경쾌함이 돋보입니다. 전체적으로 사랑의 설렘을 담고 있는 듯한 분위기로, 듣는 이에게 즐거운 감정을 선사합니다."
0.495,129.062,0.864,-7.036,0.0992,0.72,"Gotye, Kimbra",4,0.037,74,spotify:track:4wCmqSrbyCgxEXROQE6vtV,4wCmqSrbyCgxEXROQE6vtV,Somebody That I Used To Know,0.000133,1,0,244973,0.591,music,"pop,soft","""Somebody That I Used To Know""는 부드러운 멜로디와 함께 감정이 섞인 분위기를 자아냅니다. 중간 정도의 에너지를 지니고 있으며, 경쾌한 리듬 덕분에 듣는 이로 하여금 자연스럽게 몸을 흔들게 합니다. 밝은 장조의 조화와 함께, 감성적인 요소가 잘 어우러져 과거의 기억을 회상하는 듯한 느낌을 줍니다."
0.843,117.662,0.529,-6.908,0.0608,0.188,Europe,4,0.0616,74,spotify:track:3MrRksHupTVEQ7YbA0FsZK,3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,0.000827,0,6,310333,0.0628,music,"pop,throwback","""The Final Countdown""은 강렬한 에너지를 지닌 곡으로, 다소 어두운 분위기를 자아냅니다. 비트는 중간 정도의 템포로 진행되며, 댄스하기에는 적당하지만 감정적으로는 깊은 여운을 남깁니다. 전체적으로 음색이 차갑고, 장조가 아닌 단조로 구성되어 있어 긴장감과 함께 드라마틱한 느낌을 전달합니다."
0.697,122.746,0.613,-8.618,0.332,0.476,Daft Punk,4,0.133,74,spotify:track:0DiWol3AO6WpXZgp0goxAV,0DiWol3AO6WpXZgp0goxAV,One More Time,0.0,1,2,320357,0.0194,music,"pop,throwback","""One More Time""은 경쾌한 비트와 함께 에너지가 넘치는 곡입니다. 122 BPM의 리드미컬한 템포는 청중을 자연스럽게 춤추게 만들며, 다소 중립적인 감정을 가진 멜로디가 반복되는 구조 속에서 즐거운 분위기를 자아냅니다. 전반적으로 밝고 경쾌한 장조로, 파티나 축제의 순간을 떠올리게 하는 매력이 있습니다."
0.675,107.064,0.684,-8.123,0.242,0.924,ABBA,4,0.0257,74,spotify:track:5BckPAYcKEJuYs1eV1BHHe,5BckPAYcKEJuYs1eV1BHHe,Take A Chance On Me,0.0,1,11,243933,0.163,music,"pop,throwback","""Take A Chance On Me""는 경쾌하고 밝은 분위기를 자아내는 곡입니다. 에너지가 적당히 높고, 기분이 좋게 만드는 발라드의 요소가 잘 어우러져 있어 듣는 이에게 긍정적인 감정을 불러일으킵니다. 댄스하기 좋은 리듬과 함께, 장조의 밝은 멜로디가 사랑에 대한 희망적인 메시지를 전하며, 듣는 이로 하여금 즐거운 추억을 떠올리게 합니다."
0.711,110.621,0.975,-3.904,0.0799,0.815,"Timbaland, Justin Timberlake, Nelly Furtado",4,0.0632,74,spotify:track:0wbDgMuAoy7O7pL3a69uZx,0wbDgMuAoy7O7pL3a69uZx,Give It To Me,0.000552,1,8,234027,0.168,music,"pop,throwback","""Give It To Me""는 경쾌하고 활기찬 분위기를 자아내는 곡입니다. 높은 에너지와 댄스 가능성 덕분에 듣는 이로 하여금 자연스럽게 몸을 움직이게 만들며, 밝고 긍정적인 감정이 가득합니다. 중간 템포와 강렬한 비트가 어우러져 파티나 클럽에서 즐기기에 안성맞춤인 곡입니다."
0.879,129.991,0.812,-10.998,0.365,0.962,Aqua,4,0.0397,74,spotify:track:5ZrDlcxIDZyjOzHdYW1ydr,5ZrDlcxIDZyjOzHdYW1ydr,Barbie Girl,0.224,0,1,197960,0.017,music,"pop,throwback","""Barbie Girl""은 경쾌하고 활기찬 분위기를 자아내는 곡입니다. 높은 에너지와 긍정적인 발란스 덕분에 듣는 이로 하여금 즐거운 기분을 느끼게 하며, 댄스하기에 적합한 리듬을 가지고 있습니다. 그러나 단조의 조화가 더해져 약간의 몽환적인 느낌을 주어, 팝의 경쾌함과 함께 독특한 매력을 발산합니다."
0.772,128.168,0.766,-9.362,0.183,0.919,Depeche Mode,4,0.0353,74,spotify:track:0qi4b1l0eT3jpzeNHeFXDT,0qi4b1l0eT3jpzeNHeFXDT,Just Can't Get Enough,0.0584,1,0,220893,0.403,music,"pop,throwback","""Just Can't Get Enough""는 경쾌하고 활기찬 분위기를 자아내는 곡입니다. 높은 에너지와 밝은 발라스 덕분에 듣는 이로 하여금 기분이 좋아지고, 자연스럽게 몸을 움직이게 만드는 매력이 있습니다. 128 BPM의 빠른 템포와 함께, 팝적인 요소가 잘 어우러져 즐거운 댄스 비트를 선사하며, 전체적으로 긍정적이고 경쾌한 느낌을 전달합니다."
0.939,106.031,0.644,-3.486,0.233,0.861,Finger Eleven,4,0.0456,74,spotify:track:28IEbk5a7twNTbUEvWslUb,28IEbk5a7twNTbUEvWslUb,Paralyzer,0.0,0,11,208107,0.157,music,"rock,alternative","""Paralyzer""는 강렬한 에너지를 지닌 록 곡으로, 듣는 이에게 강한 몰입감을 선사합니다. 비트는 중간 속도지만, 에너지가 넘치는 멜로디와 함께 감정적인 깊이를 더해주며, 약간의 어두운 분위기를 느낄 수 있습니다. 경쾌한 리듬과 함께 긍정적인 기운이 감도는 발라드적 요소가 조화를 이루어, 듣는 이로 하여금 자연스럽게 몸을 움직이게 만드는 매력을 지니고 있습니다."
0.97,122.444,0.451,-4.938,0.102,0.198,Red Hot Chili Peppers,4,0.107,74,spotify:track:1f2V8U1BiWaC9aJWmpOARe,1f2V8U1BiWaC9aJWmpOARe,By the Way,0.00355,1,0,216933,0.0264,music,"rock,alternative","""By the Way""는 강렬한 에너지를 지닌 곡으로, 빠른 비트와 함께 강한 리프가 돋보입니다. 다소 우울한 감정을 느낄 수 있는 낮은 발란스와 함께, 경쾌한 리듬이 어우러져 독특한 긴장감을 만들어냅니다. 전체적으로는 활기차면서도 복잡한 감정을 전달하는 곡으로, 듣는 이에게 깊은 여운을 남깁니다."
0.842,132.032,0.706,-3.956,0.0688,0.861,Katy Perry,4,0.0417,74,spotify:track:0iGckQFyv6svOfAbAY9aWJ,0iGckQFyv6svOfAbAY9aWJ,Hot N Cold,0.0,1,7,220227,7.73e-05,music,"pop,throwback","""Hot N Cold""는 경쾌하고 에너지가 넘치는 팝 곡으로, 듣는 이에게 활력을 주는 분위기를 자아냅니다. 밝고 경쾌한 장조의 멜로디는 기분을 좋게 하고, 댄스하기에 적합한 리듬이 특징입니다. 전체적으로 즐거움과 유쾌함이 가득한 곡으로, 파티나 친구들과의 모임에서 듣기 좋은 선택입니다."
0.901,113.967,0.621,-5.396,0.0875,0.744,New Radicals,4,0.0302,74,spotify:track:1Cwsd5xI8CajJz795oy4XF,1Cwsd5xI8CajJz795oy4XF,You Get What You Give,0.0,1,2,300773,0.17,music,"rock,alternative","""You Get What You Give""는 강렬한 에너지를 가진 곡으로, 경쾌한 비트와 함께 긍정적인 분위기를 자아냅니다. 장조의 밝은 멜로디가 귀를 사로잡으며, 리드미컬한 요소들이 함께 어우러져 듣는 이로 하여금 자연스럽게 몸을 움직이게 만듭니다. 전체적으로 희망적이고 활기찬 느낌을 주는 이 곡은, 듣는 이에게 긍정적인 감정을 불러일으키는 매력이 있습니다."
